username,date_time,map_num,helper,points_to,rec_path,rec_score,other_wump,help_rt
13,5/12/23 19:07,109,x,NA,"[""up"",""up"",""up"",""left"",""left"",""up""]",94,NA,0
13,5/12/23 19:07,101,x,NA,"[""up"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""left"",""left""]",90,NA,0
13,5/12/23 19:07,105,x,NA,"[""up"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left""]",90,NA,0
13,5/12/23 19:07,107,x,NA,"[""up"",""left"",""up"",""up"",""left"",""up""]",94,NA,0
13,5/12/23 19:07,103,x,NA,"[""up"",""up"",""up"",""right"",""up"",""right""]",94,NA,0
13,5/12/23 19:08,104,x,NA,"[""up"",""up"",""up"",""right"",""up"",""right""]",94,NA,0
13,5/12/23 19:12,28,h,"(2, 0)","[""up"",""up"",""left"",""left"",""left"",""up"",""right"",""up""]",-8,"[""(3, 0)"",""(2, 1)"",""(1, 0)"",""(0, 2)"",""(1, 4)""]",4
13,5/12/23 19:13,19,h,"(1, 0)","[""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""up""]",-110,"[""(3, 4)"",""(4, 4)"",""(4, 3)"",""(1, 4)"",""(2, 0)"",""(0, 0)""]",3
13,5/12/23 19:13,12,r,"(0, 2)","[""right"",""right"",""right"",""up"",""right"",""up"",""up"",""left"",""up"",""left""]",-10,"[""(4, 4)"",""(1, 4)"",""(0, 3)"",""(1, 3)"",""(2, 3)"",""(3, 2)"",""(2, 2)"",""(1, 2)"",""(4, 0)""]",6
13,5/12/23 19:14,2,h,"(1, 1)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 0)"",""(3, 0)"",""(4, 0)"",""(3, 2)"",""(3, 3)"",""(3, 4)"",""(0, 4)""]",9
13,5/12/23 19:14,10,r,"(2, 2)","[""up"",""right"",""right"",""right"",""up"",""up"",""left"",""up""]",92,"[""(1, 2)"",""(0, 2)"",""(0, 3)"",""(1, 3)"",""(4, 4)"",""(4, 0)""]",9
13,5/12/23 19:15,18,h,"(4, 2)","[""up"",""left"",""left"",""up"",""up"",""up""]",94,"[""(0, 0)"",""(0, 4)"",""(1, 2)"",""(1, 3)"",""(1, 1)"",""(3, 2)""]",8
13,5/12/23 19:16,9,r,"(0, 4)","[""up"",""up"",""right"",""up"",""right"",""up""]",-6,"[""(2, 2)"",""(3, 2)"",""(4, 2)"",""(4, 1)"",""(3, 1)"",""(2, 1)"",""(1, 1)"",""(0, 3)""]",6
13,5/12/23 19:16,27,h,"(3, 1)","[""up"",""up"",""left"",""left"",""left"",""up"",""up"",""right""]",-8,"[""(0, 0)"",""(0, 4)"",""(2, 1)"",""(2, 0)"",""(3, 0)""]",6
13,5/12/23 19:17,25,r,"(1, 0)","[""left"",""left"",""up"",""up"",""left"",""up"",""right"",""up""]",-8,"[""(4, 2)"",""(3, 2)"",""(0, 4)"",""(3, 3)"",""(3, 4)"",""(4, 4)""]",5
13,5/12/23 19:17,7,r,"(0, 4)","[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",-8,"[""(4, 4)"",""(4, 0)"",""(2, 2)"",""(2, 3)"",""(1, 3)"",""(0, 3)"",""(1, 4)"",""(2, 1)"",""(1, 1)"",""(1, 2)"",""(0, 2)"",""(0, 1)""]",6
13,5/12/23 19:18,3,r,"(2, 3)","[""up"",""right"",""up"",""up"",""up"",""right""]",94,"[""(0, 4)"",""(4, 0)"",""(4, 4)"",""(3, 3)"",""(3, 2)"",""(2, 2)""]",7
13,5/12/23 19:18,6,h,"(1, 1)","[""right"",""right"",""up"",""up"",""up"",""up""]",94,"[""(0, 4)"",""(4, 4)"",""(4, 0)"",""(1, 2)"",""(0, 1)"",""(0, 2)""]",9
13,5/12/23 19:18,1,r,"(2, 0)","[""right"",""up"",""right"",""up"",""up"",""up""]",94,"[""(0, 4)"",""(4, 4)"",""(4, 0)"",""(3, 0)"",""(1, 2)"",""(1, 3)"",""(1, 4)""]",8
13,5/12/23 19:19,22,h,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(0, 4)"",""(0, 0)"",""(3, 1)"",""(2, 1)"",""(3, 2)"",""(1, 2)"",""(2, 2)"",""(1, 1)""]",7
13,5/12/23 19:19,16,r,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(0, 0)"",""(0, 4)"",""(2, 0)"",""(2, 1)"",""(2, 2)"",""(2, 3)""]",7
13,5/12/23 19:20,5,r,"(2, 3)","[""up"",""right"",""up"",""up"",""up"",""right""]",94,"[""(0, 4)"",""(4, 4)"",""(4, 0)"",""(3, 4)"",""(3, 3)"",""(3, 2)"",""(2, 2)"",""(2, 1)""]",8
13,5/12/23 19:20,24,h,"(4, 2)","[""up"",""left"",""left"",""up"",""left"",""up"",""right"",""up""]",-8,"[""(3, 2)"",""(4, 3)"",""(3, 3)"",""(2, 0)"",""(0, 0)"",""(0, 4)"",""(1, 4)""]",4
13,5/12/23 19:21,14,r,"(3, 2)","[""right"",""right"",""right"",""up"",""right"",""up"",""up"",""up"",""left"",""left""]",-10,"[""(1, 3)"",""(1, 2)"",""(2, 2)"",""(3, 3)"",""(2, 3)"",""(0, 3)"",""(0, 2)"",""(0, 4)"",""(4, 0)""]",4
13,5/12/23 19:21,13,r,"(3, 3)","[""up"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""left"",""left""]",-10,"[""(3, 1)"",""(4, 1)"",""(4, 0)"",""(3, 0)"",""(2, 0)"",""(1, 0)"",""(1, 2)"",""(0, 2)""]",4
13,5/12/23 19:22,23,h,"(4, 4)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(4, 3)"",""(3, 3)"",""(3, 4)""]",9
13,5/12/23 19:22,4,r,"(0, 2)","[""up"",""right"",""up"",""up"",""right"",""up""]",94,"[""(4, 0)"",""(4, 4)"",""(0, 4)"",""(3, 0)"",""(3, 2)"",""(3, 3)"",""(2, 2)"",""(1, 4)"",""(3, 4)""]",9
13,5/12/23 19:23,26,h,"(4, 2)","[""left"",""up"",""left"",""up"",""left"",""up"",""up"",""right""]",-8,"[""(2, 3)"",""(3, 3)"",""(4, 3)"",""(3, 2)"",""(4, 1)"",""(0, 0)"",""(1, 0)"",""(0, 4)""]",4
13,5/12/23 19:23,21,h,"(3, 1)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(2, 1)"",""(2, 0)"",""(3, 0)"",""(1, 2)"",""(1, 1)"",""(1, 0)"",""(1, 4)"",""(1, 3)"",""(3, 4)"",""(3, 3)"",""(0, 4)"",""(4, 4)"",""(0, 0)""]",9
13,5/12/23 19:24,15,h,"(2, 0)","[""left"",""up"",""left"",""up"",""up"",""up""]",94,"[""(0, 4)"",""(4, 4)"",""(0, 0)"",""(1, 0)"",""(1, 1)"",""(1, 3)"",""(1, 4)"",""(3, 4)"",""(3, 3)""]",8
13,5/12/23 19:24,8,r,"(0, 4)","[""up"",""up"",""right"",""right"",""up"",""up""]",-6,"[""(3, 2)"",""(3, 1)"",""(2, 1)"",""(1, 1)"",""(4, 0)"",""(4, 4)"",""(3, 4)"",""(3, 3)"",""(1, 4)"",""(1, 3)"",""(0, 3)""]",3
13,5/12/23 19:24,17,h,"(3, 0)","[""up"",""left"",""left"",""up"",""up"",""up""]",-6,"[""(4, 4)"",""(1, 4)"",""(0, 4)"",""(0, 0)"",""(2, 0)"",""(1, 3)"",""(3, 3)"",""(3, 4)""]",3
13,5/12/23 19:25,11,h,"(3, 0)","[""right"",""right"",""up"",""right"",""right"",""up"",""up"",""left"",""left"",""up""]",-10,"[""(4, 0)"",""(4, 4)"",""(0, 4)"",""(3, 2)"",""(2, 2)"",""(1, 2)"",""(1, 1)"",""(1, 3)"",""(0, 3)"",""(0, 2)""]",4
13,5/12/23 19:25,20,r,"(3, 2)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(2, 3)"",""(2, 2)"",""(2, 1)"",""(3, 1)"",""(4, 4)"",""(3, 0)"",""(2, 0)"",""(0, 2)"",""(0, 3)"",""(1, 4)"",""(0, 4)""]",9
14,5/17/23 18:06,101,x,NA,"[""right"",""up"",""right"",""up"",""left"",""up"",""up"",""right""]",92,NA,0
14,5/17/23 18:06,102,x,NA,"[""up"",""up"",""right"",""up"",""right"",""up""]",94,NA,0
14,5/17/23 18:06,109,x,NA,"[""up"",""up"",""left"",""up"",""left"",""up""]",94,NA,0
14,5/17/23 18:06,108,x,NA,"[""up"",""up"",""left"",""left"",""up"",""up""]",94,NA,0
14,5/17/23 18:06,110,x,NA,"[""left"",""left"",""up"",""left"",""up"",""up"",""right"",""up""]",92,NA,0
14,5/17/23 18:06,106,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
14,5/17/23 18:06,107,x,NA,"[""left"",""left"",""up"",""up"",""up"",""up""]",94,NA,0
14,5/17/23 18:07,104,x,NA,"[""up"",""up"",""right"",""right"",""up"",""up""]",94,NA,0
14,5/17/23 18:07,103,x,NA,"[""up"",""up"",""up"",""up"",""right"",""right""]",94,NA,0
14,5/17/23 18:07,105,x,NA,"[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,NA,0
14,5/17/23 18:13,16,h,"(3, 1)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(2, 1)"",""(2, 0)"",""(3, 0)"",""(3, 4)"",""(1, 3)"",""(1, 4)""]",7
14,5/17/23 18:14,27,h,"(3, 1)","[""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up""]",-8,"[""(2, 1)"",""(2, 2)"",""(1, 4)"",""(3, 4)"",""(3, 3)"",""(0, 4)"",""(4, 1)"",""(4, 2)""]",4
14,5/17/23 18:14,5,h,"(2, 1)","[""up"",""up"",""up"",""up"",""right"",""right""]",94,"[""(1, 2)"",""(1, 1)"",""(1, 0)"",""(1, 3)"",""(2, 3)"",""(2, 2)"",""(2, 0)""]",7
14,5/17/23 18:15,22,r,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(2, 3)"",""(2, 2)"",""(3, 2)"",""(3, 1)"",""(2, 1)"",""(2, 0)"",""(3, 0)""]",6
14,5/17/23 18:15,6,h,"(1, 1)","[""up"",""up"",""right"",""up"",""up"",""right""]",-6,"[""(0, 3)"",""(0, 4)"",""(2, 3)"",""(2, 2)"",""(2, 1)"",""(2, 0)"",""(1, 0)""]",3
14,5/17/23 18:15,21,h,"(3, 1)","[""up"",""up"",""left"",""left"",""up"",""up""]",94,"[""(3, 0)"",""(2, 0)"",""(2, 1)"",""(1, 1)"",""(1, 0)"",""(1, 2)"",""(1, 3)"",""(1, 4)"",""(3, 4)"",""(3, 3)"",""(4, 3)"",""(4, 4)""]",8
14,5/17/23 18:16,9,h,"(1, 3)","[""up"",""up"",""right"",""right"",""up"",""up""]",94,"[""(0, 3)"",""(0, 4)"",""(1, 4)"",""(3, 2)"",""(3, 3)"",""(3, 4)""]",8
14,5/17/23 18:16,18,h,"(4, 2)","[""up"",""up"",""down"",""left"",""up"",""up"",""up"",""left""]",-8,"[""(3, 0)"",""(2, 0)"",""(2, 1)"",""(2, 2)"",""(2, 3)"",""(4, 4)"",""(4, 3)"",""(1, 3)"",""(1, 4)""]",8
14,5/17/23 18:17,24,r,"(2, 2)","[""up"",""left"",""left"",""left"",""up"",""up"",""up"",""right""]",92,"[""(2, 3)"",""(3, 0)"",""(2, 0)"",""(1, 0)"",""(3, 2)"",""(4, 2)"",""(3, 3)"",""(3, 4)"",""(0, 4)"",""(0, 3)""]",9
14,5/17/23 18:17,14,h,"(2, 0)","[""right"",""up"",""right"",""right"",""up"",""up"",""left"",""up""]",-8,"[""(3, 4)"",""(2, 2)"",""(1, 2)"",""(3, 0)"",""(4, 0)"",""(4, 1)"",""(0, 1)"",""(0, 2)"",""(1, 3)"",""(1, 4)""]",6
14,5/17/23 18:18,12,r,"(0, 2)","[""up"",""right"",""up"",""right"",""right"",""up"",""up"",""left""]",92,"[""(2, 3)"",""(1, 3)"",""(1, 4)"",""(4, 4)"",""(4, 3)"",""(4, 2)"",""(3, 1)"",""(2, 1)"",""(2, 0)"",""(1, 0)""]",7
14,5/17/23 18:18,11,h,"(3, 0)","[""right"",""right"",""up"",""right"",""up"",""up"",""up"",""left""]",92,"[""(2, 3)"",""(1, 3)"",""(1, 4)"",""(2, 2)"",""(1, 2)"",""(1, 1)"",""(0, 1)"",""(4, 0)"",""(4, 1)"",""(4, 2)"",""(4, 3)""]",8
14,5/17/23 18:19,15,r,"(2, 0)","[""left"",""up"",""left"",""left"",""up"",""up"",""right"",""up""]",92,"[""(2, 2)"",""(3, 2)"",""(1, 0)"",""(4, 1)"",""(4, 2)"",""(3, 3)"",""(3, 4)"",""(1, 4)""]",6
14,5/17/23 18:19,3,r,"(2, 3)","[""right"",""up"",""up"",""up"",""up"",""right""]",-6,"[""(2, 2)"",""(2, 1)"",""(2, 0)"",""(0, 1)"",""(0, 2)"",""(0, 3)"",""(0, 4)""]",8
14,5/17/23 18:19,19,r,"(2, 3)","[""up"",""left"",""up"",""up"",""up"",""left""]",94,"[""(1, 4)"",""(1, 3)"",""(2, 2)"",""(2, 1)"",""(2, 0)"",""(3, 0)"",""(4, 2)"",""(4, 3)"",""(4, 4)""]",6
14,5/17/23 18:20,20,r,"(3, 2)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(1, 3)"",""(2, 3)"",""(1, 4)"",""(2, 2)"",""(2, 1)"",""(3, 1)"",""(2, 0)"",""(3, 0)""]",7
14,5/17/23 18:20,2,r,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 3)"",""(2, 2)"",""(1, 2)"",""(1, 1)"",""(2, 1)"",""(2, 0)"",""(1, 0)""]",7
14,5/17/23 18:20,8,h,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 3)"",""(2, 2)"",""(1, 2)"",""(1, 1)"",""(2, 1)"",""(2, 0)"",""(1, 0)""]",7
14,5/17/23 18:21,4,r,"(0, 2)","[""up"",""right"",""up"",""up"",""up"",""right""]",94,"[""(1, 3)"",""(2, 3)"",""(2, 2)"",""(2, 1)"",""(2, 0)"",""(1, 0)""]",8
14,5/17/23 18:21,23,r,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",-6,"[""(3, 2)"",""(2, 2)"",""(2, 1)"",""(3, 1)"",""(3, 0)"",""(2, 3)""]",7
14,5/17/23 18:21,7,r,"(0, 4)","[""up"",""up"",""up"",""right"",""right"",""up""]",94,"[""(1, 2)"",""(2, 2)"",""(1, 1)"",""(2, 1)"",""(1, 0)""]",7
14,5/17/23 18:22,13,r,"(3, 3)","[""right"",""right"",""right"",""up"",""up"",""right"",""up"",""up"",""left"",""left""]",90,"[""(2, 3)"",""(2, 2)"",""(2, 1)"",""(4, 1)"",""(4, 0)""]",6
14,5/17/23 18:22,25,r,"(1, 0)","[""up"",""left"",""left"",""left"",""up"",""up"",""right"",""up""]",-8,"[""(0, 2)"",""(0, 1)"",""(0, 0)"",""(2, 0)"",""(3, 0)"",""(3, 2)"",""(2, 2)""]",6
14,5/17/23 18:22,17,h,"(3, 0)","[""up"",""left"",""left"",""up"",""up"",""up""]",-6,"[""(2, 0)"",""(1, 0)"",""(1, 1)"",""(1, 2)"",""(1, 3)"",""(3, 3)"",""(4, 2)"",""(2, 4)"",""(3, 4)""]",7
14,5/17/23 18:23,28,r,"(1, 2)","[""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""up""]",90,"[""(2, 0)"",""(1, 0)"",""(0, 0)"",""(3, 0)"",""(2, 2)""]",7
14,5/17/23 18:23,26,h,"(4, 2)","[""up"",""left"",""up"",""left"",""left"",""up"",""right"",""up""]",92,"[""(2, 1)"",""(1, 1)"",""(1, 0)"",""(3, 0)"",""(2, 0)""]",7
14,5/17/23 18:24,1,h,"(2, 0)","[""right"",""up"",""right"",""up"",""up"",""up""]",94,"[""(1, 3)"",""(1, 2)"",""(3, 4)"",""(3, 3)"",""(3, 2)"",""(3, 1)"",""(3, 0)""]",7
14,5/17/23 18:24,10,h,"(0, 2)","[""up"",""right"",""up"",""right"",""right"",""up"",""left"",""up""]",-8,"[""(1, 4)"",""(1, 3)"",""(1, 0)"",""(2, 0)"",""(2, 1)"",""(3, 1)"",""(3, 0)""]",7
15,5/17/23 18:30,109,x,NA,"[""up"",""up"",""left"",""up"",""left"",""up""]",94,NA,0
15,5/17/23 18:30,108,x,NA,"[""left"",""left"",""up"",""left"",""up"",""right"",""left"",""right"",""up"",""up""]",90,NA,0
15,5/17/23 18:30,106,x,NA,"[""up"",""left"",""left"",""up"",""up"",""up""]",94,NA,0
15,5/17/23 18:30,107,x,NA,"[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up"",""right""]",90,NA,0
15,5/17/23 18:31,105,x,NA,"[""up"",""up"",""right"",""right"",""down"",""right"",""right"",""up"",""up"",""up"",""left"",""left""]",88,NA,0
15,5/17/23 18:31,104,x,NA,"[""up"",""up"",""right"",""right"",""right"",""up"",""up"",""left""]",92,NA,0
15,5/17/23 18:31,103,x,NA,"[""up"",""up"",""right"",""up"",""right"",""up""]",94,NA,0
15,5/17/23 18:31,101,x,NA,"[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,NA,0
15,5/17/23 18:31,102,x,NA,"[""up"",""right"",""up"",""up"",""right"",""up""]",94,NA,0
15,5/17/23 18:32,110,x,NA,"[""left"",""left"",""up"",""left"",""up"",""up"",""right"",""up""]",92,NA,0
15,5/17/23 18:36,17,h,"(3, 0)","[""up"",""left"",""up"",""left"",""up"",""up""]",-6,"[""(1, 1)"",""(2, 1)""]",8
15,5/17/23 18:36,22,h,"(4, 4)","[""up"",""up"",""left"",""left"",""up"",""up""]",-6,"[""(3, 1)"",""(1, 1)""]",8
15,5/17/23 18:36,1,h,"(2, 0)","[""up"",""up"",""right"",""up"",""right"",""up""]",-6,"[""(2, 2)"",""(3, 1)""]",5
15,5/17/23 18:37,6,r,"(1, 2)","[""right"",""right"",""right"",""up"",""up"",""up"",""left"",""up""]",92,"[""(0, 2)"",""(2, 2)""]",8
15,5/17/23 18:37,14,h,"(2, 0)","[""right"",""up"",""right"",""right"",""up"",""up"",""left"",""up""]",-8,"[""(2, 2)"",""(1, 3)""]",6
15,5/17/23 18:37,23,r,"(4, 4)","[""up"",""up"",""left"",""up"",""left"",""up""]",-6,"[""(2, 2)"",""(3, 4)""]",5
15,5/17/23 18:38,11,h,"(3, 0)","[""right"",""up"",""up"",""right"",""right"",""up"",""up"",""left""]",92,"[""(2, 1)"",""(3, 1)""]",7
15,5/17/23 18:38,2,h,"(1, 1)","[""up"",""up"",""right"",""right"",""up"",""up""]",94,"[""(1, 3)"",""(1, 0)""]",7
15,5/17/23 18:38,10,h,"(0, 2)","[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,"[""(1, 2)"",""(2, 2)""]",7
15,5/17/23 18:38,4,r,"(0, 2)","[""right"",""right"",""up"",""up"",""right"",""up"",""up"",""left""]",-8,"[""(1, 3)"",""(0, 3)""]",5
15,5/17/23 18:39,21,h,"(3, 1)","[""up"",""up"",""up"",""left"",""left"",""up""]",94,"[""(1, 2)"",""(3, 2)""]",7
15,5/17/23 18:39,19,r,"(2, 3)","[""left"",""up"",""up"",""up"",""up"",""left""]",94,"[""(2, 2)"",""(0, 4)""]",8
15,5/17/23 18:39,12,h,"(0, 2)","[""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left""]",92,"[""(1, 2)"",""(1, 3)""]",7
15,5/17/23 18:39,13,h,"(1, 1)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",90,"[""(3, 1)"",""(3, 3)""]",8
15,5/17/23 18:40,28,r,"(1, 2)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""up""]",-10,"[""(1, 4)"",""(1, 1)""]",6
15,5/17/23 18:40,20,h,"(3, 1)","[""left"",""left"",""up"",""up"",""up"",""up""]",94,"[""(4, 1)"",""(1, 3)""]",8
15,5/17/23 18:40,25,r,"(1, 0)","[""up"",""left"",""left"",""left"",""up"",""up"",""right"",""up""]",-8,"[""(2, 2)"",""(0, 0)""]",6
15,5/17/23 18:40,15,r,"(2, 0)","[""up"",""up"",""left"",""left"",""up"",""up""]",-6,"[""(3, 1)"",""(3, 3)""]",7
15,5/17/23 18:40,16,r,"(4, 4)","[""up"",""left"",""left"",""up"",""up"",""up""]",-6,"[""(3, 3)"",""(3, 2)""]",6
15,5/17/23 18:41,8,r,"(0, 4)","[""up"",""up"",""right"",""right"",""up"",""up""]",-6,"[""(1, 3)"",""(3, 4)""]",5
15,5/17/23 18:41,3,r,"(2, 3)","[""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",-110,"[""(1, 3)"",""(3, 1)""]",1
15,5/17/23 18:41,9,h,"(1, 3)","[""up"",""up"",""up"",""up"",""right"",""right""]",-106,"[""(2, 2)"",""(1, 2)""]",1
15,5/17/23 18:41,5,h,"(2, 1)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 2)"",""(2, 3)""]",5
15,5/17/23 18:42,18,h,"(4, 2)","[""left"",""up"",""up"",""up"",""left"",""up""]",94,"[""(3, 4)"",""(2, 2)""]",8
15,5/17/23 18:42,24,r,"(2, 2)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",-10,"[""(1, 3)"",""(1, 2)""]",6
15,5/17/23 18:42,7,r,"(0, 4)","[""up"",""up"",""right"",""right"",""up"",""up""]",94,"[""(1, 3)"",""(0, 3)""]",8
15,5/17/23 18:42,27,r,"(1, 3)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right""]",90,"[""(1, 2)"",""(1, 1)""]",7
15,5/17/23 18:43,26,r,"(4, 2)","[""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""right"",""up""]",-10,"[""(3, 3)"",""(0, 4)""]",3
16,5/17/23 21:04,103,x,NA,"[""up"",""up"",""right"",""right"",""up"",""up""]",94,NA,0
16,5/17/23 21:04,102,x,NA,"[""up"",""up"",""up"",""right"",""right"",""up""]",94,NA,0
16,5/17/23 21:04,110,x,NA,"[""left"",""up"",""left"",""left"",""up"",""up"",""right"",""up""]",92,NA,0
16,5/17/23 21:04,106,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
16,5/17/23 21:04,109,x,NA,"[""up"",""up"",""up"",""up"",""left"",""left""]",94,NA,0
16,5/17/23 21:05,108,x,NA,"[""up"",""up"",""up"",""left"",""left"",""up""]",94,NA,0
16,5/17/23 21:05,107,x,NA,"[""up"",""up"",""up"",""left"",""left"",""up""]",94,NA,0
16,5/17/23 21:05,105,x,NA,"[""right"",""right"",""right"",""up"",""up"",""up"",""left"",""up""]",92,NA,0
16,5/17/23 21:05,101,x,NA,"[""up"",""up"",""up"",""right"",""right"",""up""]",94,NA,0
16,5/17/23 21:05,104,x,NA,"[""up"",""up"",""right"",""right"",""up"",""up""]",94,NA,0
16,5/17/23 21:11,25,h,"(1, 0)","[""up"",""left"",""up"",""left"",""left"",""left"",""up"",""up"",""right"",""right""]",90,"[""(1, 3)"",""(1, 1)""]",3
16,5/17/23 21:11,12,h,"(0, 2)","[""up"",""right"",""right"",""down"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]",-112,"[""(1, 4)"",""(2, 2)"",""(3, 3)"",""(0, 3)""]",3
16,5/17/23 21:11,23,r,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",-6,"[""(1, 3)"",""(3, 2)""]",2
16,5/17/23 21:12,5,h,"(2, 1)","[""up"",""up"",""up"",""right"",""right"",""up""]",-6,"[""(1, 2)"",""(1, 0)""]",7
16,5/17/23 21:12,16,r,"(4, 4)","[""left"",""left"",""up"",""left"",""up"",""up"",""up"",""right""]",-8,"[""(3, 2)"",""(0, 4)""]",3
16,5/17/23 21:13,24,r,"(2, 2)","[""left"",""left"",""up"",""left"",""up"",""up"",""up"",""right""]",92,"[""(0, 3)"",""(3, 2)"",""(1, 0)""]",2
16,5/17/23 21:13,15,h,"(2, 0)","[""up"",""up"",""left"",""up"",""left"",""up""]",-6,"[""(0, 2)"",""(4, 3)""]",2
16,5/17/23 21:13,8,h,"(0, 4)","[""right"",""right"",""up"",""right"",""up"",""up"",""up"",""left""]",92,"[""(0, 3)"",""(4, 2)""]",3
16,5/17/23 21:14,3,h,"(1, 0)","[""up"",""up"",""right"",""up"",""up"",""right""]",94,"[""(3, 1)"",""(0, 3)""]",2
16,5/17/23 21:14,18,h,"(4, 2)","[""up"",""left"",""up"",""up"",""left"",""up""]",94,"[""(2, 2)"",""(4, 3)""]",4
16,5/17/23 21:14,14,r,"(3, 2)","[""right"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left""]",90,"[""(0, 3)"",""(1, 2)""]",3
16,5/17/23 21:15,13,r,"(3, 3)","[""up"",""up"",""right"",""right"",""down"",""right"",""right"",""up"",""up"",""up"",""left"",""left""]",88,"[""(1, 1)"",""(2, 0)""]",2
16,5/17/23 21:15,20,r,"(3, 2)","[""left"",""left"",""up"",""up"",""left"",""up"",""up"",""right""]",92,"[""(0, 3)"",""(3, 1)""]",3
16,5/17/23 21:16,7,h,"(1, 1)","[""up"",""up"",""up"",""right"",""up"",""right""]",94,"[""(2, 2)"",""(3, 3)""]",4
16,5/17/23 21:16,2,h,"(1, 1)","[""right"",""right"",""right"",""up"",""up"",""left"",""up"",""up""]",92,"[""(1, 2)"",""(3, 3)""]",4
16,5/17/23 21:17,22,r,"(4, 4)","[""up"",""left"",""left"",""left"",""up"",""up"",""up"",""right""]",92,"[""(2, 3)"",""(0, 3)""]",5
16,5/17/23 21:17,9,h,"(0, 4)","[""up"",""up"",""up"",""right"",""up"",""right""]",-6,"[""(2, 3)"",""(3, 3)""]",5
16,5/17/23 21:17,26,r,"(4, 2)","[""up"",""left"",""up"",""left"",""left"",""up"",""right"",""up""]",92,"[""(0, 3)"",""(0, 1)""]",4
16,5/17/23 21:18,19,r,"(2, 3)","[""up"",""left"",""up"",""up"",""right"",""up"",""left"",""left""]",92,"[""(1, 2)"",""(1, 3)""]",6
16,5/17/23 21:18,11,r,"(3, 0)","[""up"",""right"",""up"",""right"",""right"",""right"",""up"",""up"",""left"",""left""]",90,"[""(0, 3)"",""(2, 1)""]",4
16,5/17/23 21:19,1,r,"(2, 0)","[""right"",""up"",""right"",""up"",""right"",""up"",""up"",""left""]",92,"[""(1, 3)"",""(3, 1)""]",5
16,5/17/23 21:19,10,h,"(0, 2)","[""right"",""up"",""up"",""right"",""right"",""up"",""up"",""left""]",-8,"[""(0, 3)"",""(2, 1)""]",2
16,5/17/23 21:19,21,r,"(4, 4)","[""up"",""up"",""up"",""left"",""up"",""left""]",94,"[""(1, 3)"",""(3, 2)""]",6
16,5/17/23 21:20,27,h,"(3, 1)","[""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right""]",90,"[""(2, 3)"",""(1, 1)""]",7
16,5/17/23 21:20,17,r,"(2, 3)","[""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right""]",-8,"[""(0, 2)"",""(3, 1)""]",3
16,5/17/23 21:20,28,h,"(2, 0)","[""left"",""up"",""up"",""left"",""left"",""up"",""right"",""up""]",-8,"[""(0, 3)"",""(1, 1)""]",3
16,5/17/23 21:21,6,h,"(1, 1)","[""right"",""right"",""right"",""right"",""up"",""up"",""left"",""up"",""up"",""left""]",90,"[""(0, 3)"",""(4, 3)""]",4
